language_table	sid	zh_hits	ko_hits	zh	ko_new	notes
t_language.xml	801647	名		名望是你在九州之中的名声和评价，包含仗义行善获得的 &lt;link=13_11016 &gt; &lt;color=#005AE1 &gt;善名 &lt;/color &gt; &lt;/link &gt;，和为非作歹获得的 &lt;link=13_11017 &gt; &lt;color=#005AE1 &gt;恶名 &lt;/color &gt; &lt;/link &gt;。\n &lt;link=13_11016 &gt; &lt;color=#005AE1 &gt;善名 &lt;/color &gt; &lt;/link &gt;是各国选拔士人的重要标准，在拥有500点善名值并且拥有熟练及以上的治理技艺后，前往士人区找到郡丞，进行交谈-入仕，便可获得 &lt;link=13_10121 &gt; &lt;color=#005AE1 &gt;士 &lt;/color &gt; &lt;/link &gt;身份。\n &lt;color=#005AE1 &gt;厚者不毁人以自益也，仁者不危人以要名。 &lt;/color &gt;	명망은 당신이 구주에서 얻은 명성과 평가로, 의로운 선행으로 얻은 &lt;link=13_11016 &gt; &lt;color=#005AE1 &gt;선명 &lt;/color &gt; &lt;/link &gt;과 악행으로 얻은 &lt;link=13_11017 &gt; &lt;color=#005AE1 &gt;악명 &lt;/color &gt; &lt;/link &gt;을 포함합니다.\n &lt;link=13_11016 &gt; &lt;color=#005AE1 &gt;선명 &lt;/color &gt; &lt;/link &gt;은 각국에서 사인을 선발하는 중요한 기준입니다. 선명 수치가 500점 이상이고 숙련 이상의 치리 기예를 보유한 후, 사인 구역의 군승을 찾아가 대화-입사를 진행하면 &lt;link=13_10121 &gt; &lt;color=#005AE1 &gt;사 &lt;/color &gt; &lt;/link &gt; 신분을 얻을 수 있습니다.\n &lt;color=#005AE1 &gt;덕이 두터운 자는 남을 헐뜯어 자신을 이롭게 하지 않고, 인자한 자는 남을 위태롭게 하여 명성을 요구하지 않는다. &lt;/color &gt;	merged_from_huax_draft_normalized
t_language.xml	801648	名	이름	功绩是你在所属势力担任官员时积累的功劳，是士人阶段不同身份的评价标准。\n当 &lt;link=13_10121 &gt; &lt;color=#005AE1 &gt;士 &lt;/color &gt; &lt;/link &gt;的功绩达到特定值，即可升任郡县官员，并获得 &lt;link=13_10120 &gt; &lt;color=#005AE1 &gt;{ref=102006} &lt;/color &gt; &lt;/link &gt;身份。（后续版本）\n当 &lt;link=13_10120 &gt; &lt;color=#005AE1 &gt;{ref=102006} &lt;/color &gt; &lt;/link &gt;的功绩达到特定值，即可升任郡守，并获得 &lt;link=13_10119 &gt; &lt;color=#005AE1 &gt;{ref=102005} &lt;/color &gt; &lt;/link &gt;的身份。（后续版本）\n &lt;color=#005AE1 &gt;虽有高世之名，无咫尺之功者不赏 &lt;/color &gt;	공적은 소속 세력에서 관리로 재직하며 쌓은 공로이며, 사인 단계의 서로 다른 신분을 평가하는 기준입니다.\n&lt;link=13_10121 &gt; &lt;color=#005AE1 &gt;사 &lt;/color &gt; &lt;/link &gt;의 공적이 특정 수치에 도달하면 군현 관리로 승진하여 &lt;link=13_10120 &gt; &lt;color=#005AE1 &gt;{ref=102006} &lt;/color &gt; &lt;/link &gt; 신분을 획득할 수 있습니다. (후속 버전)\n&lt;link=13_10120 &gt; &lt;color=#005AE1 &gt;{ref=102006} &lt;/color &gt; &lt;/link &gt;의 공적이 특정 수치에 도달하면 군수로 승진하여 &lt;link=13_10119 &gt; &lt;color=#005AE1 &gt;{ref=102005} &lt;/color &gt; &lt;/link &gt; 신분을 획득할 수 있습니다. (후속 버전)\n &lt;color=#005AE1 &gt;비록 세상을 덮을 만한 이름이 있더라도, 지척의 공이 없는 자에게는 상을 주지 않는다. &lt;/color &gt;	merged_from_huax_draft_normalized
t_language.xml	801649	宗族|名	가문|이름	威望是你的 &lt;link=13_10716 &gt; &lt;color=#005AE1 &gt;宗族 &lt;/color &gt; &lt;/link &gt;在世界范围内的威名和人望，代表了民众支持你为 &lt;link=13_11018 &gt; &lt;color=#005AE1 &gt;诸侯 &lt;/color &gt; &lt;/link &gt;的态度。\n你的宗族威望达到特定值后，可以向所属势力诸侯获取 &lt;link=13_11020 &gt; &lt;color=#005AE1 &gt;封邑 &lt;/color &gt; &lt;/link &gt;，从而将身份提升至 &lt;link=13_10118 &gt; &lt;color=#005AE1 &gt;君（后续版本） &lt;/color &gt; &lt;/link &gt;，自此你的宗族可扬名天下。\n &lt;color=#005AE1 &gt;奋六世之余烈，振长策而御宇内 &lt;/color &gt;	위망은 당신의 &lt;link=13_10716 &gt; &lt;color=#005AE1 &gt;가문 &lt;/color &gt; &lt;/link &gt;이 세계 범위 내에서 떨치는 위명과 인망이며, 민중이 당신을 &lt;link=13_11018 &gt; &lt;color=#005AE1 &gt;제후 &lt;/color &gt; &lt;/link &gt;로 지지하는 태도를 나타냅니다.\n당신의 가문 위망이 특정치에 도달하면, 소속 세력 제후로부터 &lt;link=13_11020 &gt; &lt;color=#005AE1 &gt;봉읍 &lt;/color &gt; &lt;/link &gt;을 하사받아 신분을 &lt;link=13_10118 &gt; &lt;color=#005AE1 &gt;군(후속 버전) &lt;/color &gt; &lt;/link &gt;으로 높일 수 있으며, 이때부터 당신의 가문는 천하에 이름을 떨칠 수 있습니다.\n &lt;color=#005AE1 &gt;6세의 여열을 떨치고, 긴 채찍을 휘둘러 천하를 다스리다 &lt;/color &gt;	merged_from_huax_draft_normalized; fine_term_fix; broad_josa_term_fix
t_language.xml	801656	宗族	가문	宗族的成员之一，与宗主血脉相连或义结金兰的人员。\n族人能够从宗族祭祀中得到先祖图腾的庇佑效果。	가문의 구성원 중 하나로, 종주와 혈맥이 이어져 있거나 의형제를 맺은 인원입니다.\n족인은 가문 제사를 통해 선조 토템의 가호 효과를 받을 수 있습니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801657	宗族	가문	宗族的成员之一，被宗族招揽至门下，或主动投效加入。\n门客能得到宗族供养，也需在宗族的家园中做出贡献。	가문의 구성원 중 하나로, 가문의 문하로 초빙되었거나 스스로 투항하여 합류한 인원입니다.\n문객은 가문의 봉양을 받을 수 있으며, 가문의 가원에서 공헌을 해야 합니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801658	宗族	가문	诸侯的势力中，担任各类官职的人员，不属于宗主的宗族。\n臣僚可每月获得俸禄。	제후의 세력 내에서 각종 관직을 맡은 인원으로, 종주의 가문에 속하지 않습니다.\n신료는 매달 녹봉을 받을 수 있습니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801659	名		因行善而获得的好名声，能够得到主张为{ref=115019}的英雄的青睐。\n可通过以下途径获得善名： &lt;link=13_11026 &gt; &lt;color=#005AE1 &gt;好感度 &lt;/color &gt; &lt;/link &gt;（至交）、 &lt;link=12_11003 &gt; &lt;color=#005AE1 &gt;声誉 &lt;/color &gt; &lt;/link &gt;（崇敬）、 &lt;link=13_10290 &gt; &lt;color=#005AE1 &gt;经历 &lt;/color &gt; &lt;/link &gt;	선행으로 얻은 좋은 명성으로, {ref=115019}를 주장하는 영웅의 총애를 받을 수 있습니다.\n다음 경로를 통해 선명을 획득할 수 있습니다: &lt;link=13_11026 &gt; &lt;color=#005AE1 &gt;호감도 &lt;/color &gt; &lt;/link &gt;(지교), &lt;link=12_11003 &gt; &lt;color=#005AE1 &gt;명망 &lt;/color &gt; &lt;/link &gt;(숭경), &lt;link=13_10290 &gt; &lt;color=#005AE1 &gt;경력 &lt;/color &gt; &lt;/link &gt;	merged_from_huax_draft_normalized
t_language.xml	801660	名		因为恶而获得的坏名声，会受到主张为{ref=115022}的英雄的鄙夷，但可以使凶恶之徒远离\n可通过以下途径获得恶名： &lt;link=13_11026 &gt; &lt;color=#005AE1 &gt;好感度 &lt;/color &gt; &lt;/link &gt;（仇怨）、 &lt;link=12_11003 &gt; &lt;color=#005AE1 &gt;声誉 &lt;/color &gt; &lt;/link &gt;（敌视）、 &lt;link=13_10290 &gt; &lt;color=#005AE1 &gt;经历 &lt;/color &gt; &lt;/link &gt;	악행으로 얻은 나쁜 명성으로, {ref=115022}를 주장하는 영웅의 경멸을 받게 되지만, 흉악한 무리들을 멀리하게 할 수 있습니다.\n다음 경로를 통해 악명을 획득할 수 있습니다: &lt;link=13_11026 &gt; &lt;color=#005AE1 &gt;호감도 &lt;/color &gt; &lt;/link &gt;(구원), &lt;link=12_11003 &gt; &lt;color=#005AE1 &gt;명망 &lt;/color &gt; &lt;/link &gt;(적시), &lt;link=13_10290 &gt; &lt;color=#005AE1 &gt;경력 &lt;/color &gt; &lt;/link &gt;	merged_from_huax_draft_normalized
t_language.xml	801661	宗族	가문	九州范围内各势力和宗族的领袖，身份为 &lt;link=13_10118 &gt; &lt;color=#005AE1 &gt;{ref=102004} &lt;/color &gt; &lt;/link &gt;、 &lt;link=13_10117 &gt; &lt;color=#005AE1 &gt;{ref=102003} &lt;/color &gt; &lt;/link &gt;、 &lt;link=13_10116 &gt; &lt;color=#005AE1 &gt;{ref=102002} &lt;/color &gt; &lt;/link &gt;、 &lt;link=13_10115 &gt; &lt;color=#005AE1 &gt;{ref=102001} &lt;/color &gt; &lt;/link &gt;的英雄。	구주 범위 내 각 세력과 가문의 우두머리로, 신분이 &lt;link=13_10118 &gt; &lt;color=#005AE1 &gt;{ref=102004} &lt;/color &gt; &lt;/link &gt;, &lt;link=13_10117 &gt; &lt;color=#005AE1 &gt;{ref=102003} &lt;/color &gt; &lt;/link &gt;, &lt;link=13_10116 &gt; &lt;color=#005AE1 &gt;{ref=102002} &lt;/color &gt; &lt;/link &gt;, &lt;link=13_10115 &gt; &lt;color=#005AE1 &gt;{ref=102001} &lt;/color &gt; &lt;/link &gt;인 영웅입니다.	merged_from_huax_draft_normalized; fine_term_fix
t_language.xml	801662	宗族	가문	宗族威望在所在国家范围内所有诸侯之中的占比。\n提出政见时，影响力决定了被采纳的几率。因此，影响力集中于王时，王倾向于以自己的意见治理国家，政权内部也更加稳固；反之则更愿意听取其他诸侯的意见，也更可能会面对其他诸侯对王位的挑战。	가문 위망이 소재 국가 범위 내의 모든 제후들 사이에서 차지하는 비중입니다.\n정치적 견해를 제시할 때 영향력이 채택 확률을 결정합니다. 따라서 영향력이 왕에게 집중되면 왕은 자신의 의견으로 국가를 다스리려 하며 정권 내부도 더욱 견고해집니다. 반대로 영향력이 분산되면 다른 제후의 의견을 더 잘 경청하게 되며, 다른 제후로부터 왕위에 대한 도전을 받을 가능성도 커집니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801663	宗族	가문	诸侯的家园所在地，也是其宗族生活的私有领地。\n随着宗主的身份提高，封邑的地点从县乡、城池逐步发展搬迁至都城，所具备的建筑、设施和其他功能也更完善，能够供养更多的 &lt;link=13_11013 &gt; &lt;color=#005AE1 &gt;族人 &lt;/color &gt; &lt;/link &gt;和 &lt;link=13_11014 &gt; &lt;color=#005AE1 &gt;门客 &lt;/color &gt; &lt;/link &gt;。	제후의 가원 소재지이자 그 가문가 생활하는 사유 영지입니다.\n종주의 신분이 상승함에 따라 봉읍의 지점은 현향, 성지에서 점차 도성으로 발전 및 이전하며, 구비된 건축, 시설 및 기타 기능도 더욱 완벽해져 더 많은 &lt;link=13_11013 &gt; &lt;color=#005AE1 &gt;족인 &lt;/color &gt; &lt;/link &gt;과 &lt;link=13_11014 &gt; &lt;color=#005AE1 &gt;문객 &lt;/color &gt; &lt;/link &gt;을 봉양할 수 있습니다.	merged_from_huax_draft_normalized; fine_term_fix; broad_josa_term_fix
t_language.xml	801671	氏|名	가문|이름	氏是你的家族代代相传的名字组成部分，古之氏多来自于传承、出身、官职或者封地等。\n当通过结义、结缘使其他英雄成为你的族人，则会使其氏变为与你相同。	씨는 당신의 가문에 대대로 전해 내려오는 이름의 구성 요소이며, 옛날의 씨는 대부분 전승, 출신, 관직 또는 봉지 등에서 유래했습니다.\n결의나 결연을 통해 다른 영웅을 당신의 족인으로 삼으면 그들의 씨가 당신과 같게 변합니다.	merged_from_huax_draft
t_language.xml	801672	名	이름	名是因人而异的名字组成部分，一般情况下不会更改。	명은 사람마다 다른 이름의 구성 요소이며 일반적인 상황에서는 변경되지 않습니다.	merged_from_huax_draft
t_language.xml	801691	名		重视名望声誉收益。	명망과 명예의 수익을 중시합니다.	merged_from_huax_draft
t_language.xml	801705	名		无论是善名还是恶名都不为人所知	선명이든 악명이든 사람들에게 알려지지 않았습니다.	merged_from_huax_draft
t_language.xml	801706	名		拥有一定的名气，并且善恶各半	어느 정도 명성이 있으며, 선과 악이 반반입니다.	merged_from_huax_draft
t_language.xml	801707	名		拥有较强的名气，并且善恶各半	상당한 명성이 있으며, 선과 악이 반반입니다.	merged_from_huax_draft
t_language.xml	801708	名		拥有很强的名气，并且善恶各半，充满争议	매우 강한 명성이 있으며, 선과 악이 반반이고 논란의 여지가 많습니다.	merged_from_huax_draft
t_language.xml	801709	名		拥有极强的名气，并且善恶各半，充满争议	극도로 강한 명성이 있으며, 선과 악이 반반이고 논란의 여지가 많습니다.	merged_from_huax_draft
t_language.xml	801718	宗族	가문	门客选拔的最终考核之一，挑战成功才可获得晋升为宗族门客的机会。	문객 선발의 최종 고과 중 하나로, 도전에 성공해야 가문 문객으로 승격할 기회를 얻을 수 있습니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801719	宗族	가문	门客选拔的最终考核之一，挑战成功才可获得晋升为宗族门客的机会。	문객 선발의 최종 고과 중 하나로, 도전에 성공해야 가문 문객으로 승격할 기회를 얻을 수 있습니다.	merged_from_huax_draft; fine_term_fix
t_language.xml	801720	宗族|名	가문	宗族等级提升至2级后，你会根据登场地点或封邑地点获得宗族名称， 在此之前你的宗族为无名宗族。	가문 등급이 2급으로 상승한 후, 등장 지점이나 봉읍 지점에 따라 가문 명칭을 얻게 됩니다. 그전까지 당신의 가문는 무명 가문입니다.	merged_from_huax_draft; fine_term_fix; broad_josa_term_fix
t_language.xml	801721	宗族	가문	宗族仓库内所有物品的总价值	가문 창고 내 모든 물품의 총 가치	merged_from_huax_draft; fine_term_fix
t_language.xml	801722	宗族	가문	宗族仓库内的钱币数量，成员开支时优先消耗	가문 창고 내의 엽전 수량으로, 구성원 지출 시 우선적으로 소모됩니다.	merged_from_huax_draft; fine_term_fix; glossary_money_term_fix
t_language.xml	801723	宗族	가문	你的宗族每月可获得的固定收入，可能来源于产业和食邑供养。	당신의 가문가 매달 얻을 수 있는 고정 수입으로, 산업이나 식읍의 봉양에서 기인할 수 있습니다.	merged_from_huax_draft; fine_term_fix; broad_josa_term_fix
t_language.xml	801724	宗族	가문	你的宗族每月的支出，主要包含宗族成员维持生活所需的资金，或特定设施运转所需的资金。	당신의 가문가 매달 지출하는 비용으로, 주로 가문 구성원의 생활 유지에 필요한 자금이나 특정 시설 운영에 필요한 자금을 포함합니다.	merged_from_huax_draft; fine_term_fix; broad_josa_term_fix
t_language.xml	801725	宗族	가문	宗族仓库内的钱币可持续的时间（月）	가문 창고 내의 엽전으로 유지 가능한 시간(월)	merged_from_huax_draft; fine_term_fix; glossary_money_term_fix
t_language.xml	801726	宗族	가문	随固定住所获得的产业，可设置为家园，宗族成员的默认所在地	고정 거처와 함께 획득한 산업으로 가원으로 설정할 수 있으며, 가문 구성원의 기본 소재지입니다.	merged_from_huax_draft; fine_term_fix
